2.045762508658815059e+05
1.036620043436936103e+05
7.085233631586900447e+04
5.445406497060327092e+04
4.585556013461906696e+04
3.854848967124165938e+04
3.290850072140805423e+04
2.947261108588287607e+04
2.630233539405009287e+04
2.435227455822964475e+04
2.281857165947844260e+04
2.128529009931924156e+04
2.008730520530257854e+04
1.910895496931089292e+04
1.829447056360797069e+04
1.748811802537569383e+04
1.653684036044304958e+04
1.603847809216472524e+04
1.552804767813608669e+04
1.518580949144821898e+04
1.492407044550755745e+04
1.625036339933414456e+04
1.586019944948849297e+04
1.565469906821492805e+04
1.526702124839867793e+04
1.524915830755102979e+04
1.501177140230694386e+04
1.541504662535525313e+04
1.558295824659224127e+04
1.572158820644778098e+04
1.557731950775645055e+04
1.548739502619912673e+04
1.553228594469961354e+04
1.557188364659977924e+04
1.556281521038255414e+04
1.592800531023317490e+04
1.611132021089399859e+04
2.195636312558274949e+04
2.353670988650041909e+04
2.333916091800225331e+04
2.317009555196606379e+04
2.335685766845958642e+04
2.349714820360214071e+04
2.360758279597041837e+04
2.279894935816134603e+04
2.282554594988968893e+04
2.275266821775106655e+04
2.208097788678591678e+04
2.199138241084383480e+04
2.191565170305855645e+04
2.107629961494309828e+04
2.076592897693784471e+04
2.054244916290842593e+04
2.031659770709020449e+04
1.966575875753213404e+04
1.953203501712358775e+04
1.935882107114449536e+04
1.880809584778847420e+04
1.876728176162797899e+04
1.862422535556917501e+04
1.804151467315699119e+04
1.791692495211489950e+04
1.775345964112323418e+04
1.755239410518855948e+04
1.726535648397545810e+04
1.695006749984413909e+04
1.680541798483105958e+04
1.648053719764529524e+04
1.345797458284979984e+04
1.291141436275382694e+04
1.281212531561902324e+04
1.198136435185845767e+04
1.151858362127822693e+04
1.125333031244995254e+04
1.140402797237480445e+04
1.148238573529158202e+04
1.154387119981120850e+04
1.209745040725445324e+04
1.207490800059186040e+04
1.202614984915089008e+04
1.212234143877030147e+04
1.207621085737513204e+04
1.205671031973724166e+04
1.205851749297840615e+04
1.195838439688785547e+04
1.197378836094557482e+04
1.190213037719322347e+04
1.199519968545107440e+04
1.199369100741071634e+04
1.202467773621580091e+04
1.195486283814394665e+04
1.189678692115084959e+04
1.187791866099076105e+04
1.188977903749656616e+04
1.189650575843963998e+04
1.181916500967384127e+04
1.186454628472206605e+04
1.176693543481765664e+04
1.178142482682987611e+04
1.177945647803279280e+04
1.193338053833661070e+04
1.200401943363502505e+04
1.199230922912603455e+04
1.196531769846599855e+04
1.183977468915219470e+04
1.182794785401416630e+04
1.182849235702116857e+04
1.173774695250287914e+04
1.182626664866307874e+04
1.179502487440138430e+04
1.181926704771930235e+04
1.190036226609536061e+04
1.193626109801464008e+04
1.194843458295398159e+04
1.194938264497778982e+04
1.213961404933805170e+04
1.230019292170850895e+04
1.242845693068424953e+04
1.238470620211628739e+04
1.240475007159998131e+04
1.235419752987450192e+04
1.238185629659585356e+04
1.235371320600301078e+04
1.238507668452809412e+04
1.230101324477672824e+04
1.224989422929037391e+04
1.794490280034184980e+04
1.770231515351796406e+04
1.769078063854228094e+04
1.775805058249456852e+04
1.745328035553166046e+04
1.747209099303186304e+04
1.736539186674523808e+04
1.747038858352787065e+04
